datetime_UTC,lat,lon
2024.01.31 14:24:31,52.69644018181818,13.365249454545454
2024.01.31 14:24:32,52.696438,13.365234
2024.01.31 14:24:33,52.69643809090909,13.365217636363635
2024.01.31 14:24:34,52.69643818181818,13.365201272727273
2024.01.31 14:24:35,52.69643827272727,13.365184909090909
2024.01.31 14:24:36,52.69643836363636,13.365168545454544
2024.01.31 14:24:37,52.69643845454545,13.365152181818182
2024.01.31 14:24:38,52.69643854545455,13.365135818181818
2024.01.31 14:24:39,52.69643863636364,13.365119454545455
2024.01.31 14:24:40,52.69643872727273,13.365103090909091
2024.01.31 14:24:41,52.69643881818182,13.365086727272727
2024.01.31 14:24:42,52.69643890909091,13.365070363636365
2024.01.31 14:24:43,52.696439,13.365054
2024.01.31 14:24:44,52.696442999999995,13.36504390909091
2024.01.31 14:24:45,52.696447,13.36503381818182
2024.01.31 14:24:46,52.696450999999996,13.365023727272728
2024.01.31 14:24:47,52.696455,13.365013636363637
2024.01.31 14:24:48,52.696459,13.365003545454545
2024.01.31 14:24:49,52.696463,13.364993454545456
2024.01.31 14:24:50,52.696467,13.364983363636364
2024.01.31 14:24:51,52.696471,13.364973272727273
2024.01.31 14:24:52,52.696475,13.364963181818181
2024.01.31 14:24:53,52.696479000000004,13.364953090909092
2024.01.31 14:24:54,52.696483,13.364943
2024.01.31 14:24:55,52.69653190909091,13.364892545454545
2024.01.31 14:24:56,52.69658081818182,13.364842090909091
2024.01.31 14:24:57,52.69662972727273,13.364791636363636
2024.01.31 14:24:58,52.696678636363636,13.364741181818182
2024.01.31 14:24:59,52.69672754545454,13.364690727272727
2024.01.31 14:25:00,52.69677645454546,13.364640272727273
2024.01.31 14:25:01,52.696825363636364,13.364589818181818
2024.01.31 14:25:02,52.69687427272727,13.364539363636364
2024.01.31 14:25:03,52.69692318181818,13.364488909090909
2024.01.31 14:25:04,52.69697209090909,13.364438454545455
2024.01.31 14:25:05,52.697021,13.364388
2024.01.31 14:25:06,52.69710418181818,13.364297363636364
2024.01.31 14:25:07,52.69718736363636,13.364206727272727
2024.01.31 14:25:08,52.69727054545454,13.364116090909091
2024.01.31 14:25:09,52.69735372727273,13.364025454545455
2024.01.31 14:25:10,52.69743690909091,13.363934818181818
